"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BAS","Basic Energy Services, Inc.","15.21","401883213.42","n/a","2005","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/bas",
"BTE","Baytex Energy Corp","3.3","776987956.8","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bte",
"BXE","Bellatrix Exploration Ltd","1.37","67647895.62","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bxe",
"BBL","BHP Billiton plc","41.51","110494698989.5","n/a","n/a","Energy","Coal Mining","https://www.nasdaq.com/symbol/bbl",
"BSM","Black Stone Minerals, L.P.","17.49","3491821027.86","n/a","2015","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bsm",
"BKEP","Blueknight Energy Partners L.P., L.L.C.","4.4","177365196.8","n/a","2011","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/bkep",
"BKEPP","Blueknight Energy Partners L.P., L.L.C.","7.01","211411919.19","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/bkepp",
"BCEI","Bonanza Creek Energy, Inc.","28.06","573928549.14","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bcei",
"BPMP","BP Midstream Partners LP","17.29","1811146000.3","n/a","2017","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/bpmp",
"BP","BP p.l.c.","42.96","142862901672.48","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/bp",
