ASPU,2013,7.358333333333333333333333333,66766.067,22.95,-215.75,-228.95,1.43,4.36,-754.36,-307.16,nan,nan,nan,nan,nan,18.81,49.66,46.62,77.07,1.07,0.74,1.31,40.86,nan,8.93,4.14,1.43,0
ATAI,2016,4.866666666666666666666666667,74497.901,50.13,12.4,10.78,0.9,1.19,6.72,6.02,19.13,61.33,12.99,16.33,98.02,0.74,68.05,15.8,16.2,4.31,4.15,nan,43.18,1.7,8.45,6.96,0.9,0.2419354838709677419354838710
ATAI,2015,5.266666666666666666666666667,72482.854,50.73,8.56,9.32,0.74,1.21,5.84,5.1,-8.97,-39.93,-15.47,-16.95,-6.56,4.24,68.74,16.73,17.12,4.11,3.89,nan,60.72,4.26,6.01,5.91,0.74,-0.4205607476635514018691588785
ATAI,2014,6.175,69710.435,51.0,13.88,12.26,0.81,1.19,6.93,6.02,4.91,97.64,17.53,18.0,-44.5,1.08,81.04,15.71,16.15,5.16,4.93,nan,56.68,25.67,6.44,6.57,0.81,0.4724770642201834862385321101
ATAI,2013,7.358333333333333333333333333,66766.067,48.5,7.37,8.24,0.8,1.22,6.26,5.61,4.14,-58.11,-58.44,-57.98,10.79,2.17,77.49,17.38,17.97,4.46,4.29,nan,66.18,31.78,5.52,6.05,0.8,0.08728179551122194513715710723
ATAI,2012,8.075,64621.020,54.89,18.32,19.93,0.79,1.26,15.29,14.84,15.85,208.66,182.68,170.45,-7.28,1.52,77.07,19.77,20.47,3.9,3.72,nan,66.81,20.68,5.46,5.73,0.79,-0.4246771879483500717360114778
CAR,2016,4.866666666666666666666666667,74497.901,52.16,8.29,3.27,0.98,3.84,5.93,4.27,10.67,30.17,nan,nan,nan,8.24,47.22,26.47,73.97,1.78,1.3,0.94,48.17,61.79,7.58,3.48,0.98,0.1962922573609596510359869138
CAR,2015,5.266666666666666666666666667,72482.854,52.05,7.05,-22.83,0.87,2.79,-38.13,-23.71,10.52,20.66,nan,nan,nan,7.43,42.76,23.84,64.17,1.79,1.28,0.72,51.99,66.48,7.02,3.19,0.87,0.01074676219344171948195095068
CAR,2014,6.175,69710.435,52.09,6.45,4.91,0.72,1.8,5.22,4.72,12.43,2.68,-13.35,-14.06,nan,11.29,34.8,25.87,44.2,1.35,0.96,0.24,52.87,70.98,6.9,2.81,0.72,-0.4528870797527513945424393186
CAR,2013,7.358333333333333333333333333,66766.067,56.51,6.47,3.72,0.68,2.12,7.67,14.36,-7.24,-8.2,-10.48,-14.67,nan,13.83,35.42,22.41,52.47,1.59,1.18,0.29,53.88,85.44,6.77,2.82,0.68,0.6410192973775358733300346363
CAR,2012,8.075,64621.020,51.88,5.52,5.89,0.8,2.67,9.42,5.25,5.21,12.98,-21.63,-21.88,nan,7.24,32.47,21.4,62.19,1.53,0.87,0.43,50.4,nan,7.24,3.22,0.8,1.039354187689202825428859738
BZUN,2016,4.866666666666666666666666667,74497.901,27.36,2.66,3.02,1.59,1.51,6.17,5.2,30.47,nan,282.98,nan,nan,2.72,91.55,33.62,33.62,2.72,2.04,nan,53.27,93.44,6.85,42.35,1.59,1.614747307373653686826843413
BZUN,2015,5.266666666666666666666666667,72482.854,20.68,0.33,1.03,1.88,1.53,-0.59,-1.99,64.0,nan,nan,nan,nan,2.25,94.36,34.66,34.66,2.72,1.92,nan,41.74,79.64,8.74,58.11,1.88,0.4701583434835566382460414129
BECN,2016,4.866666666666666666666666667,74497.901,24.55,4.97,3.55,1.77,2.35,8.15,5.05,64.09,75.08,44.38,20.16,6.55,0.64,41.82,17.24,57.49,2.43,1.5,0.84,45.4,35.5,8.04,34.54,1.77,0.3839808986325157369220751031
BECN,2015,5.266666666666666666666666667,72482.854,23.67,4.65,4.22,1.69,1.75,7.33,5.72,8.09,18.43,15.66,14.81,384.93,0.83,56.06,25.7,42.87,2.18,1.31,0.22,55.18,44.27,6.61,28.11,1.69,0.1187469645458960660514813016
BECN,2014,6.175,69710.435,22.68,4.25,3.81,1.68,1.75,6.85,5.14,3.85,-23.79,-25.84,-26.53,-65.14,1.6,55.68,23.45,43.02,2.37,1.41,0.26,54.15,40.96,6.74,29.79,1.68,0.4812949640287769784172661871
BECN,2013,7.358333333333333333333333333,66766.067,23.72,5.79,5.42,1.75,1.77,10.33,7.42,9.64,-9.71,-3.91,-6.96,-22.93,1.17,52.67,23.44,43.65,2.25,1.37,0.28,50.58,37.4,7.21,35.84,1.75,-0.3098311817279046673286991063
BECN,2012,8.075,64621.020,24.53,7.03,6.19,1.72,1.87,12.7,8.42,12.45,38.49,27.6,24.41,4.78,0.85,51.83,24.32,46.43,2.13,1.29,0.34,51.06,41.41,7.15,39.0,1.72,0.2103365384615384615384615385
BBBY,2016,4.866666666666666666666666667,74497.901,38.17,11.69,10.97,1.83,2.54,31.74,20.27,1.87,-8.97,-12.11,0.59,nan,2.71,58.87,28.73,60.62,2.04,0.32,0.58,nan,55.05,nan,7.12,1.83,-0.5426372712146422628951747088
