ALLT,2012,8.075,64621.020,55.21,-8.61,-7.32,0.5,1.31,-4.06,-3.34,34.72,nan,nan,nan,-60.21,3.65,81.19,21.85,23.75,3.71,3.51,nan,56.03,29.14,6.51,17.52,0.5,-0.1509539842873176206509539843
MDRX,2016,4.866666666666666666666666667,74497.901,43.3,2.32,-11.6,0.45,3.77,-16.7,-4.95,16.55,-34.93,nan,nan,-28.15,10.26,20.0,20.72,73.25,0.97,0.83,1.37,98.31,39.87,3.71,11.49,0.45,0.4250734573947110675808031342
MDRX,2015,5.266666666666666666666666667,72482.854,43.3,4.16,-0.95,0.48,3.11,-1.94,0.53,11.79,92.72,nan,nan,-9.01,8.9,15.77,17.59,67.49,0.91,0.75,1.06,86.31,38.65,4.23,11.3,0.48,-0.3361508452535760728218465540
MDRX,2014,6.175,69710.435,41.88,2.41,0.04,0.53,1.91,-0.17,0.81,0.62,nan,nan,nan,295.62,4.87,20.07,19.21,47.29,1.05,0.86,0.43,86.81,29.63,4.2,10.21,0.53,0.2043852779953014878621769773
MDRX,2013,7.358333333333333333333333333,66766.067,39.63,-2.67,-4.94,0.54,1.95,-5.11,-2.13,0.35,nan,nan,nan,nan,4.87,20.84,20.79,48.8,1.0,0.73,0.43,85.45,31.54,4.27,8.62,0.54,-0.1739974126778783958602846054
MDRX,2012,8.075,64621.020,38.92,-8.46,-10.8,0.55,1.99,-7.99,-4.97,-5.07,nan,nan,nan,nan,8.46,20.61,19.74,49.68,1.04,0.73,0.41,86.46,25.86,4.22,8.33,0.55,0.6411889596602972399150743100
AOSL,2016,4.866666666666666666666666667,74497.901,19.61,0.58,0.29,1.01,1.32,-1.13,-0.96,2.36,nan,nan,nan,224.25,6.52,59.0,21.81,24.0,2.7,1.65,nan,35.54,58.71,10.27,2.85,1.01,-0.2308415608838740009402914904
AOSL,2015,5.266666666666666666666666667,72482.854,18.44,-1.29,-1.18,0.92,1.26,-2.84,-2.73,3.09,nan,nan,nan,-80.04,6.55,61.93,19.03,20.8,3.25,2.18,nan,41.91,56.53,8.71,2.7,0.92,1.314472252448313384113166485
AOSL,2014,6.175,69710.435,18.57,0.03,-0.11,0.88,1.29,-1.17,-1.06,-5.72,nan,nan,nan,170.74,2.95,62.52,20.2,22.32,3.09,2.1,nan,42.93,49.67,8.5,2.43,0.88,0.03841807909604519774011299435
AOSL,2013,7.358333333333333333333333333,66766.067,19.14,0.38,-0.47,0.93,1.27,-1.99,-1.77,-1.42,-92.36,nan,nan,nan,5.21,57.77,15.01,21.01,3.85,2.44,0.05,41.73,45.07,8.75,2.27,0.93,0.1478599221789883268482490272
AOSL,2012,8.075,64621.020,24.3,4.89,4.82,0.96,1.31,4.79,4.66,-5.26,-55.74,-65.85,-66.89,nan,10.61,52.92,17.46,23.7,3.03,1.89,0.06,43.38,70.66,8.41,2.39,0.96,-0.08214285714285714285714285714
AABA,2016,4.866666666666666666666666667,74497.901,47.4,-3.79,-13.52,0.11,1.55,-0.71,-0.65,4.04,nan,nan,nan,nan,4.67,16.9,2.68,35.38,6.31,6.19,0.04,77.29,25.52,4.72,3.75,0.11,0.8063098008792345487457977761
AABA,2015,5.266666666666666666666666667,72482.854,58.18,-2.72,-97.1,0.09,1.56,-12.86,-12.32,7.58,nan,nan,nan,nan,11.25,16.61,2.83,35.7,5.88,5.71,0.04,78.52,39.24,4.65,3.27,0.09,0.1626578472639807576668671076
AABA,2014,6.175,69710.435,69.96,5.13,227.63,0.12,1.6,29.03,27.84,-1.33,-58.69,450.53,491.27,nan,8.12,15.65,7.31,37.43,2.14,1.99,0.03,79.52,52.86,4.59,3.1,0.12,-0.3415165313799247673727974658
AABA,2013,7.358333333333333333333333333,66766.067,71.17,12.33,13.53,0.28,1.29,9.89,9.5,-6.14,-28.54,-65.37,-61.59,nan,7.28,29.91,8.0,21.94,3.75,3.27,0.09,77.52,43.67,4.71,2.95,0.28,0.2490108803165182987141444115
AABA,2012,8.075,64621.020,67.5,16.09,104.57,0.31,1.17,29.12,28.65,0.05,-2.69,276.18,300.0,nan,10.21,33.05,7.56,14.64,4.38,4.02,0.01,74.88,39.58,4.87,2.92,0.31,1.032160804020100502512562814
AMBA,2016,4.866666666666666666666666667,74497.901,64.91,26.77,26.93,0.91,1.18,26.08,26.08,44.94,63.28,51.29,44.59,138.67,0.66,90.02,11.89,14.89,7.57,7.11,nan,45.91,57.88,7.95,97.0,0.91,0.08535008313319785701089968594
AMBA,2015,5.266666666666666666666666667,72482.854,63.74,23.76,23.84,0.93,1.2,25.69,25.69,38.49,85.77,97.13,84.71,55.89,0.62,96.86,16.0,16.56,6.05,5.46,nan,49.34,67.7,7.4,71.65,0.93,-0.02888410477215644061715105849
AMBA,2014,6.175,69710.435,63.35,17.71,17.7,0.98,1.17,19.07,19.07,30.18,40.24,41.05,41.67,263.33,1.08,96.69,13.86,14.7,6.98,6.39,nan,45.15,47.38,8.08,56.75,0.98,0.09897476340694006309148264984
AMBA,2013,7.358333333333333333333333333,66766.067,66.63,16.44,16.55,1.1,1.23,14.5,14.5,24.48,76.86,85.2,33.33,-21.0,1.26,96.06,17.91,18.95,5.36,4.86,nan,44.68,59.42,8.17,57.35,1.1,0.4966066686338152847447624668
AMBA,2012,8.075,64621.020,66.63,11.57,11.48,1.33,12.67,367.48,367.48,2.66,-27.28,-29.49,nan,0.66,1.35,95.2,28.07,92.11,3.39,2.98,nan,34.37,74.25,10.62,59.83,1.33,2.039461883408071748878923767
DOX,2016,4.866666666666666666666666667,74497.901,35.24,12.99,13.04,0.7,1.54,11.83,11.03,2.05,-8.66,-8.26,-4.91,-24.84,3.5,39.4,25.62,35.22,1.54,1.4,nan,68.68,18.84,5.31,11.6,0.7,0.1241201716738197424892703863
DOX,2015,5.266666666666666666666666667,72482.854,35.52,14.52,14.09,0.69,1.56,12.98,12.18,2.24,6.72,5.7,8.78,9.11,3.31,44.66,25.61,36.02,1.74,1.52,nan,64.92,19.78,5.62,12.18,0.69,0.06743632032252153197727689207
DOX,2014,6.175,69710.435,35.27,13.91,13.74,0.7,1.52,12.66,11.91,6.51,2.93,2.35,3.56,6.01,3.13,46.75,23.16,34.51,2.02,1.78,nan,58.84,21.78,6.2,12.63,0.7,0.1695242177453921988855550793
DOX,2013,7.358333333333333333333333333,66766.067,35.23,14.39,14.21,0.7,1.5,13.08,12.26,3.05,8.83,5.38,9.52,43.83,3.19,46.33,21.81,33.52,2.12,1.87,nan,68.44,25.29,5.33,12.09,0.7,0.1314258001939864209505334627
DOX,2012,8.075,64621.020,35.77,13.63,13.6,0.7,1.53,12.92,11.97,2.18,9.42,12.9,24.19,-7.92,3.76,43.94,22.94,34.7,1.92,1.69,nan,70.43,25.78,5.18,12.11,0.7,0.2132980288320094145336863783
AMRH,2016,4.866666666666666666666666667,74497.901,19.17,-10.5,-18.05,1.36,3.39,-46.67,-20.1,78.4,nan,nan,nan,nan,10.21,25.48,32.17,70.48,0.79,0.75,0.13,65.29,47.63,5.59,417.13,1.36,-0.5238095238095238095238095238
AMRH,2015,5.266666666666666666666666667,72482.854,33.91,4.25,-4.65,2.93,53.51,-639.34,-10.78,nan,nan,nan,nan,nan,0.35,51.87,61.99,98.13,0.84,0.8,19.34,87.77,70.79,4.16,277.3,2.93,-0.01363636363636363636363636364
AMSWA,2016,4.866666666666666666666666667,74497.901,52.38,11.88,12.91,0.84,1.44,10.91,9.91,10.71,44.8,26.01,25.0,130.28,3.43,68.82,28.74,30.59,2.39,2.3,nan,53.08,7.4,6.88,32.8,0.84,0.1258470474346563407550822846
AMSWA,2015,5.266666666666666666666666667,72482.854,50.95,9.08,10.11,0.78,1.44,8.76,7.73,2.26,-35.68,-21.32,-24.32,-58.64,3.67,63.75,29.23,30.79,2.18,2.09,nan,61.51,8.33,5.93,28.46,0.78,0.01473477406679764243614931238
AMSWA,2014,6.175,69710.435,56.55,14.44,15.8,0.82,1.42,11.75,10.98,0.13,5.38,-0.77,-2.63,0.89,3.18,71.14,26.31,29.46,2.7,2.59,0.01,57.75,10.81,6.32,24.64,0.82,0.1174533479692645444566410538
AMSWA,2013,7.358333333333333333333333333,66766.067,54.65,13.72,15.45,0.88,1.36,12.52,11.6,-2.11,-14.75,-8.22,-9.52,13.63,4.13,70.62,25.44,26.38,2.78,2.67,nan,59.93,9.01,6.09,21.39,0.88,-0.07700101317122593718338399189
AMSWA,2012,8.075,64621.020,55.34,15.75,16.83,0.93,1.4,14.44,13.36,19.92,75.87,54.03,50.0,6522.11,3.02,70.69,27.7,28.76,2.55,2.45,nan,68.23,8.17,5.35,19.3,0.93,0.2719072164948453608247422680
AMKR,2016,4.866666666666666666666666667,74497.901,17.86,7.55,5.53,0.96,2.96,12.67,8.09,34.98,78.32,189.01,187.5,98.56,16.69,34.45,24.7,66.02,1.4,1.11,1.04,51.05,52.59,7.15,1.51,0.96,-0.04739336492890995260663507109
AMKR,2015,5.266666666666666666666666667,72482.854,16.61,5.71,2.35,0.75,3.34,4.88,3.93,-7.82,-25.57,-56.43,-56.36,nan,18.65,32.68,25.37,69.91,1.29,1.03,1.26,63.0,56.39,5.79,1.21,0.75,0.7351973684210526315789473684
